trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
785,False,"{'e': 1.0, 'a': 0.5}",25,0,-116.81657211532384,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
786,False,"{'e': 1.0, 'a': 0.5}",20,0,-99.34723890711972,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
787,False,"{'e': 1.0, 'a': 0.5}",25,0,-223.1481501372466,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 4}",0
788,False,"{'e': 1.0, 'a': 0.5}",25,0,-177.78949064711688,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
789,False,"{'e': 1.0, 'a': 0.5}",20,0,-127.8391224076491,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
790,False,"{'e': 1.0, 'a': 0.5}",20,0,-182.27976194290193,"{0: 7, 1: 5, 2: 4, 3: 2, 4: 2}",0
791,False,"{'e': 1.0, 'a': 0.5}",35,0,-197.49110822743114,"{0: 20, 1: 6, 2: 5, 3: 1, 4: 3}",0
792,False,"{'e': 1.0, 'a': 0.5}",25,0,-134.26123914360224,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
793,False,"{'e': 1.0, 'a': 0.5}",20,4,-59.10153813516483,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
794,False,"{'e': 1.0, 'a': 0.5}",20,0,-29.726105318776675,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
795,False,"{'e': 1.0, 'a': 0.5}",25,0,-102.30982948391322,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
796,False,"{'e': 1.0, 'a': 0.5}",20,0,-148.73781204737062,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
797,False,"{'e': 1.0, 'a': 0.5}",25,0,-197.93324316884258,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
798,False,"{'e': 1.0, 'a': 0.5}",30,0,-257.60657345319254,"{0: 11, 1: 9, 2: 4, 3: 3, 4: 3}",0
799,False,"{'e': 1.0, 'a': 0.5}",20,0,-70.29679656647201,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
800,False,"{'e': 1.0, 'a': 0.5}",20,0,-130.78869390690934,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
801,False,"{'e': 1.0, 'a': 0.5}",25,0,-149.86285244775138,"{0: 12, 1: 2, 2: 8, 3: 2, 4: 1}",0
802,False,"{'e': 1.0, 'a': 0.5}",25,0,-92.26093613977442,"{0: 16, 1: 2, 2: 4, 3: 3, 4: 0}",0
803,False,"{'e': 1.0, 'a': 0.5}",25,0,-200.30692127445164,"{0: 13, 1: 1, 2: 5, 3: 4, 4: 2}",0
804,False,"{'e': 1.0, 'a': 0.5}",20,12,-32.60865200090477,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
805,False,"{'e': 1.0, 'a': 0.5}",25,14,-9.531314934377857,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
806,False,"{'e': 1.0, 'a': 0.5}",30,0,-48.20771663409199,"{0: 22, 1: 4, 2: 3, 3: 1, 4: 0}",0
807,False,"{'e': 1.0, 'a': 0.5}",25,0,-177.9333989994212,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 3}",0
808,False,"{'e': 1.0, 'a': 0.5}",35,0,-222.36687734300517,"{0: 19, 1: 1, 2: 12, 3: 0, 4: 3}",0
809,False,"{'e': 1.0, 'a': 0.5}",25,0,-128.16467616132982,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
810,False,"{'e': 1.0, 'a': 0.5}",25,0,-59.81362673419912,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
811,False,"{'e': 1.0, 'a': 0.5}",25,0,-186.50445866853062,"{0: 10, 1: 4, 2: 8, 3: 1, 4: 2}",0
812,False,"{'e': 1.0, 'a': 0.5}",30,0,-203.48489410085472,"{0: 15, 1: 5, 2: 7, 3: 0, 4: 3}",0
813,False,"{'e': 1.0, 'a': 0.5}",20,13,-14.46228608137259,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
814,False,"{'e': 1.0, 'a': 0.5}",20,0,-115.31195311308063,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
815,False,"{'e': 1.0, 'a': 0.5}",20,0,-132.3589356872549,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
816,False,"{'e': 1.0, 'a': 0.5}",25,0,-101.5261252813304,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
817,False,"{'e': 1.0, 'a': 0.5}",25,5,3.844461672547021,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
818,False,"{'e': 1.0, 'a': 0.5}",25,0,-57.18932598857663,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
819,False,"{'e': 1.0, 'a': 0.5}",30,20,-52.41175954318318,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
820,False,"{'e': 1.0, 'a': 0.5}",25,11,-81.17743792785696,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 1}",1
821,False,"{'e': 1.0, 'a': 0.5}",25,0,-147.86155892127562,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
822,False,"{'e': 1.0, 'a': 0.5}",20,0,-94.17689636269608,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
823,False,"{'e': 1.0, 'a': 0.5}",35,0,-153.30239145244727,"{0: 20, 1: 5, 2: 7, 3: 2, 4: 1}",0
824,False,"{'e': 1.0, 'a': 0.5}",30,14,-119.78029752573038,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 2}",1
825,False,"{'e': 1.0, 'a': 0.5}",30,0,-164.26748805053143,"{0: 14, 1: 7, 2: 7, 3: 0, 4: 2}",0
826,False,"{'e': 1.0, 'a': 0.5}",25,0,-163.117178194331,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
827,False,"{'e': 1.0, 'a': 0.5}",20,0,-274.95264867686745,"{0: 8, 1: 1, 2: 4, 3: 2, 4: 5}",0
828,False,"{'e': 1.0, 'a': 0.5}",25,0,-80.04350006446192,"{0: 12, 1: 9, 2: 3, 3: 1, 4: 0}",0
829,False,"{'e': 1.0, 'a': 0.5}",20,0,-13.84261449766119,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
830,False,"{'e': 1.0, 'a': 0.5}",25,0,-133.32675897820087,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
831,False,"{'e': 1.0, 'a': 0.5}",20,1,-99.21114356711628,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 1}",1
832,False,"{'e': 1.0, 'a': 0.5}",25,0,-113.94059911435049,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
833,False,"{'e': 1.0, 'a': 0.5}",30,0,-186.110662318958,"{0: 17, 1: 5, 2: 4, 3: 1, 4: 3}",0
834,False,"{'e': 1.0, 'a': 0.5}",20,0,-192.1508092027954,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
835,False,"{'e': 1.0, 'a': 0.5}",25,0,-163.651936923288,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
836,False,"{'e': 1.0, 'a': 0.5}",25,0,-62.23216112177997,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
837,False,"{'e': 1.0, 'a': 0.5}",20,0,-80.04716628249751,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
838,False,"{'e': 1.0, 'a': 0.5}",25,0,-62.876072090078225,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
839,False,"{'e': 1.0, 'a': 0.5}",20,0,-81.10868851387282,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
840,False,"{'e': 1.0, 'a': 0.5}",25,3,-170.1788058874325,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 3}",1
841,False,"{'e': 1.0, 'a': 0.5}",20,0,-53.23946692133124,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
842,False,"{'e': 1.0, 'a': 0.5}",20,0,-66.481327342494,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
843,False,"{'e': 1.0, 'a': 0.5}",20,0,-73.52069284816298,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
844,False,"{'e': 1.0, 'a': 0.5}",30,0,-162.31202378201962,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
845,False,"{'e': 1.0, 'a': 0.5}",20,2,-79.77036229273381,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 1}",1
846,False,"{'e': 1.0, 'a': 0.5}",30,0,-72.31511646579006,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
847,False,"{'e': 1.0, 'a': 0.5}",30,0,-201.98921933522251,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
848,False,"{'e': 1.0, 'a': 0.5}",30,0,-161.29328023620954,"{0: 17, 1: 3, 2: 7, 3: 1, 4: 2}",0
849,False,"{'e': 1.0, 'a': 0.5}",25,0,-90.21300206485492,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
850,False,"{'e': 1.0, 'a': 0.5}",25,0,-130.39604794351,"{0: 12, 1: 7, 2: 3, 3: 2, 4: 1}",0
851,False,"{'e': 1.0, 'a': 0.5}",20,0,-207.10432815174525,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 5}",0
852,False,"{'e': 1.0, 'a': 0.5}",25,0,-83.21818902847662,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
853,False,"{'e': 1.0, 'a': 0.5}",20,0,-170.60927279783766,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
854,False,"{'e': 1.0, 'a': 0.5}",25,0,-45.54605150044876,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
855,False,"{'e': 1.0, 'a': 0.5}",20,0,-58.23936937524055,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
856,False,"{'e': 1.0, 'a': 0.5}",25,0,-95.20460650076429,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
857,False,"{'e': 1.0, 'a': 0.5}",25,0,-141.87893197619874,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
858,False,"{'e': 1.0, 'a': 0.5}",20,0,-105.75526859812396,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
859,False,"{'e': 1.0, 'a': 0.5}",25,0,-174.74003327188043,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
860,False,"{'e': 1.0, 'a': 0.5}",20,0,-68.32195564585845,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
861,False,"{'e': 1.0, 'a': 0.5}",20,0,-138.10288165273346,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
862,False,"{'e': 1.0, 'a': 0.5}",25,0,-149.44580317292767,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
863,False,"{'e': 1.0, 'a': 0.5}",25,0,-102.49586804241984,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
864,False,"{'e': 1.0, 'a': 0.5}",35,0,-238.6265719557835,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 5}",0
865,False,"{'e': 1.0, 'a': 0.5}",20,0,-94.08355474132439,"{0: 8, 1: 4, 2: 8, 3: 0, 4: 0}",0
866,False,"{'e': 1.0, 'a': 0.5}",20,0,-98.21242464363063,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
867,False,"{'e': 1.0, 'a': 0.5}",30,0,-222.1439680017563,"{0: 14, 1: 6, 2: 5, 3: 2, 4: 3}",0
868,False,"{'e': 1.0, 'a': 0.5}",25,0,-153.65972972731373,"{0: 9, 1: 6, 2: 8, 3: 1, 4: 1}",0
869,False,"{'e': 1.0, 'a': 0.5}",20,0,-58.99259142064797,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
870,False,"{'e': 1.0, 'a': 0.5}",25,0,-245.73254096405606,"{0: 10, 1: 0, 2: 10, 3: 2, 4: 3}",0
871,False,"{'e': 1.0, 'a': 0.5}",35,12,-98.01799818131327,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 1}",1
872,False,"{'e': 1.0, 'a': 0.5}",20,0,-155.58327895637618,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
873,False,"{'e': 1.0, 'a': 0.5}",25,0,-121.68575069866242,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
874,False,"{'e': 1.0, 'a': 0.5}",25,0,-142.91306459512495,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
875,False,"{'e': 1.0, 'a': 0.5}",20,0,-95.65248948846782,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
876,False,"{'e': 1.0, 'a': 0.5}",30,0,-75.25814121426004,"{0: 20, 1: 5, 2: 3, 3: 2, 4: 0}",0
877,False,"{'e': 1.0, 'a': 0.5}",20,0,-75.34724315014356,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
878,False,"{'e': 1.0, 'a': 0.5}",20,0,-116.78622923294483,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
879,False,"{'e': 1.0, 'a': 0.5}",25,0,-167.74544736992956,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",1
880,False,"{'e': 1.0, 'a': 0.5}",20,0,-95.50172294161403,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
881,False,"{'e': 1.0, 'a': 0.5}",35,0,-123.7291864297784,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 2}",0
882,False,"{'e': 1.0, 'a': 0.5}",20,0,-187.68310518707074,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
883,False,"{'e': 1.0, 'a': 0.5}",25,0,-126.54288779477955,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
884,False,"{'e': 1.0, 'a': 0.5}",20,0,-82.81055807345192,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
885,False,"{'e': 1.0, 'a': 0.5}",20,0,-65.32400826291074,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
886,False,"{'e': 1.0, 'a': 0.5}",25,0,-138.63766156633076,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
887,False,"{'e': 1.0, 'a': 0.5}",25,0,-101.12690306100184,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
888,False,"{'e': 1.0, 'a': 0.5}",20,0,-123.89287268211771,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
889,False,"{'e': 1.0, 'a': 0.5}",30,0,-156.23358506350328,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
890,False,"{'e': 1.0, 'a': 0.5}",20,0,-83.24090129341106,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
891,False,"{'e': 1.0, 'a': 0.5}",25,0,-94.06648381998691,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
892,False,"{'e': 1.0, 'a': 0.5}",20,0,-41.31967728156512,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
893,False,"{'e': 1.0, 'a': 0.5}",25,0,-45.89386753809251,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
894,False,"{'e': 1.0, 'a': 0.5}",20,0,-124.38613163572998,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
895,False,"{'e': 1.0, 'a': 0.5}",20,0,-122.17164958999503,"{0: 15, 1: 0, 2: 0, 3: 3, 4: 2}",0
896,False,"{'e': 1.0, 'a': 0.5}",20,0,-97.69490073701138,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
897,False,"{'e': 1.0, 'a': 0.5}",30,0,-87.80029902198649,"{0: 21, 1: 3, 2: 3, 3: 3, 4: 0}",0
898,False,"{'e': 1.0, 'a': 0.5}",20,0,-140.23120520301003,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
899,False,"{'e': 1.0, 'a': 0.5}",25,0,-168.98297025426618,"{0: 14, 1: 5, 2: 2, 3: 1, 4: 3}",0
900,False,"{'e': 1.0, 'a': 0.5}",20,11,-3.783676177087983,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
901,False,"{'e': 1.0, 'a': 0.5}",20,13,5.331653945483762,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
902,False,"{'e': 1.0, 'a': 0.5}",20,12,7.729797353674727,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'e': 1.0, 'a': 0.5}",20,0,-112.72626882478534,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
904,False,"{'e': 1.0, 'a': 0.5}",30,0,-146.67625512621441,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
905,False,"{'e': 1.0, 'a': 0.5}",25,0,-209.46582734681505,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",0
906,False,"{'e': 1.0, 'a': 0.5}",25,0,-125.6809313419208,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
907,False,"{'e': 1.0, 'a': 0.5}",25,0,-140.48663635550454,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
908,False,"{'e': 1.0, 'a': 0.5}",20,0,-53.84557223200966,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
909,False,"{'e': 1.0, 'a': 0.5}",35,6,-234.16366078291966,"{0: 14, 1: 2, 2: 8, 3: 2, 4: 3}",1
910,False,"{'e': 1.0, 'a': 0.5}",20,0,-117.66299727432269,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
911,False,"{'e': 1.0, 'a': 0.5}",20,0,-97.76126930836887,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
912,False,"{'e': 1.0, 'a': 0.5}",25,0,-115.62587085493607,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
913,False,"{'e': 1.0, 'a': 0.5}",20,0,-83.90599526278139,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
914,False,"{'e': 1.0, 'a': 0.5}",20,5,-85.42885364062514,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 1}",1
915,False,"{'e': 1.0, 'a': 0.5}",20,0,-49.38553715715294,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
916,False,"{'e': 1.0, 'a': 0.5}",30,0,-210.8276321397098,"{0: 14, 1: 8, 2: 4, 3: 1, 4: 3}",0
917,False,"{'e': 1.0, 'a': 0.5}",30,0,-76.96405373096641,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
918,False,"{'e': 1.0, 'a': 0.5}",25,0,-37.485463309957424,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
919,False,"{'e': 1.0, 'a': 0.5}",20,0,-85.34033559276155,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
920,False,"{'e': 1.0, 'a': 0.5}",35,0,-182.17141101645376,"{0: 15, 1: 9, 2: 9, 3: 1, 4: 1}",0
921,False,"{'e': 1.0, 'a': 0.5}",35,6,-246.98928919173576,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 4}",1
922,False,"{'e': 1.0, 'a': 0.5}",20,0,-131.75377052495753,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
923,False,"{'e': 1.0, 'a': 0.5}",35,0,-215.05996856566912,"{0: 18, 1: 6, 2: 6, 3: 3, 4: 2}",0
924,False,"{'e': 1.0, 'a': 0.5}",30,0,-191.0254835107155,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
925,False,"{'e': 1.0, 'a': 0.5}",25,0,-82.40234448586409,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
926,False,"{'e': 1.0, 'a': 0.5}",25,0,-178.57809597707944,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
927,False,"{'e': 1.0, 'a': 0.5}",20,7,-111.52554613600154,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 2}",1
928,False,"{'e': 1.0, 'a': 0.5}",30,8,-81.16457389812766,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 1}",1
929,False,"{'e': 1.0, 'a': 0.5}",20,0,-74.03957855532255,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
930,False,"{'e': 1.0, 'a': 0.5}",25,0,-86.37726952824254,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
931,False,"{'e': 1.0, 'a': 0.5}",25,0,-149.86840885040368,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
932,False,"{'e': 1.0, 'a': 0.5}",25,0,-173.12685927697444,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
933,False,"{'e': 1.0, 'a': 0.5}",20,0,-193.9655149652705,"{0: 7, 1: 2, 2: 7, 3: 2, 4: 2}",0
934,False,"{'e': 1.0, 'a': 0.5}",20,10,-81.60858833241602,"{0: 4, 1: 1, 2: 4, 3: 0, 4: 1}",1
935,False,"{'e': 1.0, 'a': 0.5}",35,0,-164.5274981964703,"{0: 25, 1: 2, 2: 4, 3: 1, 4: 3}",0
936,False,"{'e': 1.0, 'a': 0.5}",25,0,-86.15810914523931,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
937,False,"{'e': 1.0, 'a': 0.5}",30,0,-178.3313821728489,"{0: 17, 1: 6, 2: 3, 3: 1, 4: 3}",0
938,False,"{'e': 1.0, 'a': 0.5}",25,0,-217.44287845074135,"{0: 11, 1: 1, 2: 10, 3: 0, 4: 3}",0
939,False,"{'e': 1.0, 'a': 0.5}",25,0,-246.9739075839539,"{0: 10, 1: 4, 2: 6, 3: 1, 4: 4}",0
940,False,"{'e': 1.0, 'a': 0.5}",30,3,-124.32704111611156,"{0: 16, 1: 2, 2: 6, 3: 2, 4: 1}",1
941,False,"{'e': 1.0, 'a': 0.5}",25,0,-241.1367543230831,"{0: 10, 1: 5, 2: 3, 3: 4, 4: 3}",0
942,False,"{'e': 1.0, 'a': 0.5}",25,0,-107.48291716392242,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
943,False,"{'e': 1.0, 'a': 0.5}",20,5,-49.78756170592172,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 1}",1
944,False,"{'e': 1.0, 'a': 0.5}",20,0,-92.97083236147118,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",1
945,False,"{'e': 1.0, 'a': 0.5}",30,0,-184.80922383735447,"{0: 16, 1: 5, 2: 3, 3: 5, 4: 1}",0
946,False,"{'e': 1.0, 'a': 0.5}",25,0,-156.38461304861806,"{0: 13, 1: 1, 2: 5, 3: 6, 4: 0}",0
947,False,"{'e': 1.0, 'a': 0.5}",20,0,-55.64300046752663,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
948,False,"{'e': 1.0, 'a': 0.5}",25,0,-43.367841335819584,"{0: 15, 1: 8, 2: 2, 3: 0, 4: 0}",0
949,False,"{'e': 1.0, 'a': 0.5}",20,0,-99.47021081108002,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 2}",0
950,False,"{'e': 1.0, 'a': 0.5}",25,0,-217.9131405093003,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0
951,False,"{'e': 1.0, 'a': 0.5}",20,0,-145.90437564533792,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
952,False,"{'e': 1.0, 'a': 0.5}",25,0,-190.6612720674902,"{0: 12, 1: 4, 2: 4, 3: 3, 4: 2}",0
